bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
5513,The Diary of Anne Frank,Frances Goodrich/Albert Hackett/Wendy Kesselman,4.06,082221718X,9780822217183,eng,70,1320,61,10/1/1998,Dramatists Play Service
5526,Dear John,Nicholas Sparks,4.03,0446528056,9780446528054,eng,276,745,47,10/30/2006,Warner Books (NY)
5527,All the King's Men,Robert Penn Warren,4.09,0156004801,9780156004800,eng,439,745,47,9/1/1996,Harcourt Brace
5530,All the King's Men: Three Stage Versions,Robert Penn Warren/James A. Perkins/James A. Grimshaw,4.0,0820320978,9780820320977,eng,264,3,0,7/4/2000,University of Georgia Press
5544,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman,4.28,0393316041,9780393316049,eng,391,745,47,4/12/1997,W. W. Norton & Company
5545,The Feynman Lectures on Physics  3 Vols,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.6,0201500647,9780201500646,en-US,3,78,7,1/1/1989,Addison Wesley Publishing Company
5548,What Do You Care What Other People Think?,Richard P. Feynman,4.27,0393320928,9780393320923,eng,256,745,556,1/11/2001,W.W. Norton & Company
5550,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,Richard P. Feynman/Michelle Feynman,4.25,0738206369,9780738206363,en-US,512,1874,93,4/5/2005,Basic Books
5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman,4.24,0691024170,9780691024172,eng,158,745,320,10/21/1988,Princeton University Press
5571,Cradle to Cradle: Remaking the Way We Make Things,William McDonough/Michael Braungart,4.11,0865475873,9780865475878,eng,193,9017,47,4/22/2002,North Point Press
5585,The Creation of the American Republic  1776-1787,Gordon S. Wood,4.12,0807847232,9780807847237,eng,675,1792,43,4/6/1998,Omohundro Institute and University of North Carolina Press
5598,Moral Luck: Philosophical Papers 1973-1980,Bernard Williams,4.09,0521286913,9780521286916,eng,188,114,5,3/12/1981,Cambridge University Press
5599,Ethics and the Limits of Philosophy,Bernard Williams,4.06,067426858X,9780674268586,en-US,230,556,20,3/15/1986,Harvard University Press
5606,On Rhetoric and Language: Four Key Dialogues,Jean Nienkamp,4.2,1880393336,9780582461536,eng,232,10,1,7/1/1999,Routledge
5635,The Norton Anthology of Modern and Contemporary Poetry,Jahan Ramazani/Richard Ellmann/Robert O'Clair,4.23,039332429X,9780393324297,eng,299,286,21,4/17/2003,W. W. Norton  Company
5660,The Everyman Anthology of Poetry for Children,Gillian Avery/Everyman's Library/Thomas Benwick,4.14,0679436340,9780679436348,eng,379,22,4,9/27/1994,Everyman's Library
5665,Ideas Have Consequences,Richard M. Weaver,4.16,0226876802,9780226876801,eng,198,970,105,9/28/1984,University Of Chicago Press
5671,The Ethics of Rhetoric,Richard M. Weaver,4.14,0961180021,9780961180027,eng,240,65,9,11/3/1995,Routledge
5685,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,4.05,0142000272,9780142000274,en-US,299,2415,397,12/1/2001,Penguin Books
5691,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.32,0099922800,9780099922803,eng,299,443,55,1/16/1992,Vintage Classics
5693,Selected Stories of Anton Chekhov,Anton Chekhov/Richard Pevear/Larissa Volokhonsky,4.35,0553381008,9780553381009,eng,467,745,466,10/31/2000,Modern Library
5694,Mother Maria Skobtsova: Essential Writings,Maria Skobtsova/Richard Pevear,4.31,1570754365,9781570754364,eng,192,62,9,10/1/2002,Orbis Books
5697,The Complete Short Novels,Anton Chekhov/Richard Pevear/Larissa Volokhonsky,4.47,140003292X,9781400032921,eng,548,10580,118,8/18/2005,Vintage Classics
5698,The Double and The Gambler,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.16,0375719016,9780375719011,eng,344,2486,99,1/16/2007,Vintage Classics
5720,Rainbow Six (John Clark  #2; Jack Ryan Universe  #10),Tom Clancy/David Dukes,4.09,0425170349,9780425170342,eng,299,745,47,9/1/1999,Berkley Books
5729,When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace,Le Ly Hayslip/Jay Wurts,4.12,0452271681,9780452271685,eng,400,2593,252,11/1/1993,Plume
5735,Philip Vera Cruz: A Personal History of Filipino Immigrants and the Farmworkers Movement,Craig Scharlin/Lilia V. Villanueva,4.22,0295979844,9780295979847,en-US,208,86,4,6/1/2000,University of Washington Press
5736,Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South,Anne Moody,4.13,0385337817,9780385337816,eng,424,7072,453,2/3/2004,Delta
5752,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker,4.08,0142003344,9780142003343,eng,528,745,47,8/26/2003,Penguin Books
5755,The Language Instinct: How the Mind Creates Language,Steven Pinker,4.03,0060958332,9780060958336,eng,448,745,47,11/7/2000,Harper Perennial Modern Classics
5759,Fight Club,Chuck Palahniuk,4.19,0393327345,9780393327342,eng,218,745,47,10/17/2005,W.W. Norton & Company (NYC)
5770,The Design and Implementation of the 4.3BSD UNIX Operating System,Samuel J. Leffler/Marshall Kirk McKusick/Michael J. Karels,4.26,0201061961,9780201061963,eng,471,27,2,6/1/1989,Addison Wesley Publishing Company
5787,The Aleph and Other Stories,Jorge Luis Borges/Andrew Hurley,4.38,0142437883,9780142437889,eng,210,745,460,7/27/2004,Penguin Classics
5794,El Aleph,Jorge Luis Borges,4.38,9500425998,9780582461536,spa,253,146,9,9/1/2007,Planeta Publishing
5805,V for Vendetta,Alan Moore/David   Lloyd,4.25,1401207928,9781401207922,eng,296,745,47,11/1/2005,Vertigo
5812,V for Vendetta,Steve Moore/Lilly Wachowski/Lana Wachowski/Alan Moore,4.15,1416516999,9781416516996,eng,358,2980,118,3/1/2006,Pocket Star Books
5813,Heaven (Casteel  #1),V.C. Andrews,4.03,0671010050,9780671010058,eng,464,13,0,4/1/1997,Pocket Books
5816,A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel,Steven Weisenburger,4.01,0820328073,9780820328072,eng,424,152,26,11/1/2006,University of Georgia Press
5835,Guerilla Film Makers Movie Blueprint,Chris          Jones/Jonathan Newman/Cara Williams,4.2,0826414532,9780826414533,eng,608,50,1,6/20/2003,Bloomsbury Academic
5874,Regeneration Through Violence: The Mythology of the American Frontier  1600–1860,Richard Slotkin,4.3,0806132299,9780806132297,eng,670,163,16,4/15/2000,University of Oklahoma Press
5875,Regeneration (Species Imperative  #3),Julie E. Czerneda,4.13,0756403456,9780756403454,en-US,543,54,2,5/2/2006,DAW Hardcover
5877,The Regeneration Trilogy (Regeneration  #1-3),Pat Barker,4.38,0670869295,9780670869299,eng,592,1588,95,1/1/1996,Viking Books
5880,The Sparrow (The Sparrow  #1),Mary Doria Russell,4.16,0552997773,9780552997775,eng,506,664,103,11/1/1997,Black Swan
5881,The Age of Bronze (Pirates of the Caribbean: Jack Sparrow  #5),Rob Kidd/Walt Disney Company,4.05,1423101685,9781423101680,eng,144,548,14,12/1/2006,Disney Press
5890,The Woman in White,Wilkie Collins/Matthew Sweet,4.0,0141439610,9780141439617,eng,672,745,47,2/27/2003,Penguin Classics
5891,The Woman in White,Wilkie Collins,4.0,0486440966,9780486440965,eng,504,136,28,4/15/2005,Dover Publications
5893,The Woman in White,Wilkie Collins/Maria K. Bachman/Don Richard Cox,4.0,1551116448,9781551116440,eng,696,122,15,4/20/2006,Broadview Press Inc
5896,The Woman in White,Wilkie Collins/Camille Cauti,4.0,1593082800,9781593082802,eng,635,624,136,4/25/2005,Barnes  Noble Classics
5898,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,0007136587,9780007136582,eng,299,682,43,9/16/2002,Not Avail
5907,The Hobbit  or There and Back Again,J.R.R. Tolkien,4.27,0618260307,9780618260300,eng,366,745,47,8/15/2002,Houghton Mifflin
5910,The Annotated Hobbit,J.R.R. Tolkien/Douglas A. Anderson,4.27,0007137273,9780007137275,eng,411,121,16,4/7/2003,HarperCollins
5911,Poems From The Hobbit,J.R.R. Tolkien,4.3,0618009345,9780618009343,eng,57,169,5,12/13/1999,Houghton Mifflin Harcourt
5912,The Hobbit: Or There and Back Again,J.R.R. Tolkien,4.27,1594130051,9781594130052,eng,481,276,43,9/1/2003,Large Print Press
5915,The Hobbit,J.R.R. Tolkien,4.27,0261103288,9780261103283,eng,277,3213,329,9/17/2007,HarperCollins
5931,The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner,4.46,0872864286,9780872864283,eng,200,5149,210,4/1/2004,City Lights Publishers
5932,Twenty Love Poems and a Song of Despair,Pablo Neruda/W.S. Merwin/Cristina García,4.3,0143039962,9780143039969,eng,70,745,47,12/26/2006,Penguin Classics
5934,Veinte poemas de amor y una canción desesperada; Cien sonetos de amor,Pablo Neruda,4.3,1400001447,9781400001446,eng,160,1120,54,1/22/2002,Plaza y Janes
5937,Love,Pablo Neruda,4.46,0786881488,9780786881482,eng,43,1333,68,6/16/1995,Miramax Books
5957,Narcissus and Goldmund,Hermann Hesse/Leila Vennewitz,4.2,0720608724,9780720608724,eng,288,175,9,6/1/1993,Peter Owen Ltd
5969,A Sparrow Falls (Courtney #3),Wilbur Smith,4.19,0312940688,9780312940683,eng,640,5019,91,1/2/2007,St. Martin's Paperbacks
5970,Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester,4.33,1400033853,9781400033850,eng,304,228,44,4/13/2004,Anchor
5985,An Episode of Sparrows,Rumer Godden,4.21,1590171241,9781590171240,en-GB,247,900,126,10/31/2004,The New York Review Children's Collection
5989,Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung,4.14,0140442723,9780140442724,eng,256,389,28,4/26/1973,Penguin Classics
5991,混血王子的背叛 (哈利波特  #6),J.K. Rowling/J.K.羅琳/皇冠編譯組/張定綺/彭倩文/趙丕慧/林靜華,4.57,9573321742,9780582461536,zho,735,75,0,10/1/2005,皇冠文化出版有限公司
6003,火盃的考驗 (哈利波特  #4),J.K. Rowling/J.K.羅琳/彭倩文,4.56,9573318318,9780582461536,zho,299,91,2,12/8/2001,皇冠文化出版有限公司
6008,Five T'ang Poets,Wang Wei/Li Bai/Li Ho/Li Shang-yin/David        Young,4.3,093244055X,9780932440556,eng,184,169,21,10/8/1990,Oberlin College Press
6048,Juniper,Monica Furlong,4.16,0394832205,9780394832203,eng,198,112,7,2/24/2004,Random House Children's Books
6058,The Road Back,Erich Maria Remarque,4.32,1931541744,9780582461536,eng,352,3146,99,12/1/2001,Simon Publications
6069,Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay,4.25,0684813211,9780684813219,en-US,272,1130,110,10/1/1995,Scribner
6076,The Work of Mourning,Jacques Derrida/Pascale-Anne Brault/Michael Naas,4.2,0226142817,9780226142814,eng,272,167,7,9/15/2003,University of Chicago Press
6089,Transform Your Life: A step-by-step programme for change,Diana Cooper,4.0,0749919442,9780749919443,eng,176,6,0,10/29/1998,Little  Brown Book Group
6106,A Short History of Byzantium,John Julius Norwich,4.09,0679772693,9780679772699,eng,496,1772,142,12/29/1998,Vintage
6109,A History of Venice,John Julius Norwich,4.2,0679721975,9780679721970,eng,673,1422,93,6/18/1989,Vintage
6110,The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,John Julius Norwich,4.34,0140152121,9780140152128,eng,299,268,16,9/1/2004,Penguin Global
6112,Siddhartha,Hermann Hesse/Susan Bernofsky/Tom Robbins,4.02,0679643362,9780679643364,eng,129,888,60,7/18/2006,Modern Library
6115,Siddhartha,Hermann Hesse/Joachim Neugroschel/Ralph Freedman,4.02,0142437182,9780142437186,eng,132,1104,114,12/31/2002,Penguin Books
6129,Siddhartha,Hermann Hesse,4.02,2253008486,9780582461536,fre,160,590,29,10/31/1975,Le Livre de Poche
6148,Ride of the Second Horseman: The Birth and Death of War,Robert L. O'Connell,4.29,0195119207,9780195119206,eng,320,13,0,10/19/1997,Oxford University Press  USA
6151,Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,4.28,0824519868,9780824519865,eng,160,7551,498,10/1/2002,Crossroad
6152,Come Away My Beloved,Frances J. Roberts,4.58,1593109156,9781593109158,eng,192,8,0,10/1/2005,Barbour Books
6155,Israel  My Beloved,Kay Arthur,4.16,0736903704,9780736903707,eng,448,681,83,3/15/2001,Harvest House Publishers
6156,Beloved Bride: The Letters of Stonewall Jackson to His Wife,Bill Potter/Stephen Lang,4.1,1929241631,9780582461536,eng,156,137,18,4/10/2003,Vision Forum
6163,The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,Cormac McCarthy,4.44,0375407936,9780375407932,eng,299,4589,252,9/28/1999,Everyman's Library
6173,The Periodic Table,Primo Levi,4.21,0140296611,9780140296617,en-GB,194,101,10,1/1/2009,Penguin Group(CA)
6174,Survival in Auschwitz,Primo Levi/Stuart J. Woolf/Philip Roth,4.32,0684826801,9780684826806,eng,187,745,47,9/1/1995,Simon  Schuster
6175,The Reawakening,Primo Levi/Stuart J. Woolf,4.29,0684826356,9780684826356,eng,230,1269,67,12/1/1995,Touchstone
6176,The Drowned and the Saved,Primo Levi,4.4,0349100470,9780349100470,eng,170,3542,169,2/1/1989,Abacus
6182,Primo Levi: A Life,Ian Thomson,4.11,0312423675,9780312423674,eng,640,104,5,12/1/2004,Picador
6216,The Wife (Kristin Lavransdatter  #2),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,4.15,0141181281,9780141181288,eng,402,2116,164,11/1/1999,Penguin Classics
6217,Kristin Lavransdatter (Kristin Lavransdatter  #1-3),Sigrid Undset/Tiina Nunnally/Brad Leithauser,4.28,0143039164,9780143039167,eng,299,7210,47,9/27/2005,Penguin Books
6218,The Axe (The Master of Hestviken  #1),Sigrid Undset/Arthur G. Chater,4.21,0679752730,9780679752738,eng,304,496,51,11/29/1994,Vintage
6219,The Cross (Kristin Lavransdatter  #3),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,4.29,0141182350,9780141182353,eng,366,1803,146,4/1/2000,Penguin Classics
6220,The Wreath (Kristin Lavransdatter  #1),Sigrid Undset/Tiina Nunnally,4.02,0141180412,9780141180410,eng,305,3831,473,12/1/1997,Penguin Classics
6221,The Mistress of Husaby (Kristin Lavransdatter  #2),Sigrid Undset,4.15,0394752937,9780394752938,en-US,384,167,30,5/12/1987,Vintage
6224,The Unknown Sigrid Undset: Jenny and Other Works,Sigrid Undset/Tim Page/Tiina Nunnally/Naomi Walford,4.19,1586420216,9781586420215,eng,406,48,9,12/31/2001,Steerforth Press
6226,Gunnar's Daughter,Sigrid Undset/Sherrill Harbison/Arthur G. Chater,4.18,014118020X,9780141180205,eng,161,848,79,4/1/1998,Penguin Classics
6227,The Snake Pit (The Master of Hestviken  #2),Sigrid Undset/Arthur G. Chater,4.23,0679755543,9780679755548,eng,240,349,18,11/29/1994,Vintage
6230,The Son Avenger (The Master of Hestviken  #4),Sigrid Undset,4.4,0679755527,9780679755524,en-US,288,275,19,6/24/1995,Vintage
6259,Birdsong,Sebastian Faulks,4.09,0679776818,9780679776819,eng,483,745,47,6/2/1997,Vintage International
6273,The Collected Poems of Wilfred Owen,Wilfred Owen/Cecil Day-Lewis,4.34,0811201325,9780811201322,eng,192,3151,106,1/17/1965,New Directions
6290,The Road to Serfdom,Friedrich A. Hayek,4.18,0415253896,9780415253895,eng,272,258,23,3/9/2006,Routledge
6291,Road of the Patriarch (Forgotten Realms: The Sellswords  #3),R.A. Salvatore,4.19,0786940751,9780786940752,eng,346,6274,78,12/20/2006,Wizards of the Coast
6294,Howl's Moving Castle (Howl's Moving Castle  #1),Diana Wynne Jones,4.29,006441034X,9780064410342,eng,329,745,47,8/1/2001,Harper Trophy
6295,Howl and Other Poems,Allen Ginsberg/William Carlos Williams,4.13,0872863107,9780872863101,eng,56,745,47,1/1/2001,City Lights
6296,When Rabbit Howls,Truddi Chase/Robert A. Phillips,4.04,0425183319,9780425183311,eng,400,262,32,2/5/2002,Berkley
6297,The Art of Howl's Moving Castle,Hayao Miyazaki/Yuji Oniki/Joe Hisaishi,4.51,1421500493,9781421500492,eng,256,2874,76,7/1/2005,VIZ Media LLC
6298,Howl: Original Draft Facsimile  Transcript & Variant Versions  Fully Annotated by Author  with Contemporaneous Correspondence,Allen Ginsberg/Barry Miles,4.22,0061137456,9780061137457,eng,208,180,28,10/10/2006,Harper Perennial Modern Classics
6302,The Best of America's Test Kitchen 2007: The Year's Best Recipes  Equipment Reviews  and Tastings,America's Test Kitchen,4.35,1933615095,9780582461536,eng,312,193,7,9/1/2006,America's Test Kitchen
6310,Charlie and the Chocolate Factory (Charlie Bucket  #1),Roald Dahl/Quentin Blake,4.13,0142403881,9780142403884,eng,176,745,47,6/2/2005,Puffin Books
6311,Charlie and the Chocolate Factory: A Play,Richard R. George/Roald Dahl,4.33,0140311254,9780140311259,eng,89,2760,47,9/27/1979,Puffin Books
6326,Collected Stories,Roald Dahl/Jeremy Treglown,4.39,0307264904,9780307264909,eng,299,346,43,10/17/2006,Alfred A. Knopf
6329,Roald Dahl Treasury,Roald Dahl,4.43,067003665X,9780670036653,eng,448,2143,65,9/15/2003,Viking Juvenile
6332,Dirty Beasts,Roald Dahl/Quentin Blake,4.01,0142302279,9780142302279,eng,32,4075,121,10/14/2002,Puffin Books
6340,Homeric Moments: Clues to Delight in Reading the Odyssey and the Iliad,Eva Brann,4.3,0967967570,9780967967578,eng,326,118,13,9/1/2002,Paul Dry Books
6341,Paradoxes of Education in a Republic,Eva Brann,4.28,0226071367,9780226071367,eng,178,29,3,8/15/1989,University of Chicago Press
6342,The Music of the Republic: Essays on Socrates' Conversations and Plato's Writings,Eva Brann,4.58,1589880080,9781589880085,eng,378,20,2,3/1/2004,Paul Dry Books
6343,Open Secrets / Inward Prospects: Reflections on World and Soul,Eva Brann,4.42,1589880196,9781589880191,eng,435,10,1,10/1/2004,Paul Dry Books
6346,Phaedo,Plato/Eva Brann/Peter Kalkavage/Eric Salem,4.04,0941051692,9780941051699,eng,118,94,12,9/1/1998,Focus
6360,Rocky Stories: Tales of Love  Hope  and Happiness at America's Most Famous Steps,Michael Vitez/Tom Gralish/Sylvester Stallone,4.16,1589880293,9781589880290,eng,144,31,4,11/1/2006,Paul Dry Books
6414,Mother God: The Feminine Principle to Our Creator,Sylvia Browne,4.05,1401903096,9781401903091,en-US,128,469,30,2/1/2004,Hay House
6422,Four to Score (Stephanie Plum  #4),Janet Evanovich,4.17,0312966970,9780312966973,eng,313,745,47,6/15/1999,St. Martin's Press
6424,Seven Up (Stephanie Plum  #7),Janet Evanovich,4.16,0312980140,9780312980146,en-US,337,745,47,6/17/2002,St. Martin's Press
6425,Hard Eight (Stephanie Plum  #8),Janet Evanovich/Lorelei King,4.17,0312983867,9780312983864,eng,326,745,47,6/16/2003,St. Martin's Press
6438,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,David Foster Wallace,4.25,0316919896,9780316919890,eng,353,722,110,2/1/1997,Little  Brown
6460,George Washington and Benedict Arnold: A Tale of Two Patriots,Dave R. Palmer,4.27,1596980206,9781596980204,eng,424,242,37,8/1/2006,Regnery History
6466,George Washington's Rules of Civility & Decent Behavior in Company and Conversation (Little Books of Wisdom),George Washington,4.08,155709103X,9781557091031,eng,30,835,113,8/1/1989,Applewood Books
6475,George Washington's Sacred Fire,Peter A. Lillback/Jerry Newcombe,4.18,0978605268,9780978605261,eng,299,694,63,5/31/2011,Providence Forum Press
6511,Girl  Interrupted: Screenplay based on the book,James Mangold/Anna Hamilton Phelan/Lisa Loomer/Susanna Kaysen,4.02,057120211X,9780571202119,eng,167,253,15,2/21/2000,Faber & Faber
6534,Postmortem (Kay Scarpetta  #1),Patricia Daniels Cornwell/Patricia Cornwell,4.02,0743477154,9780743477154,eng,342,745,47,12/30/2003,Pocket Books
6536,Three Complete Novels: Postmortem / Body Of Evidence / All That Remains (Kay Scarpetta  #1  #2  #3),Patricia Cornwell,4.29,0765191121,9780765191120,en-US,299,476,16,10/1/1997,Smithmark Publishers
